Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
75916.3039982835,5.462520446,7.298367388,4.14,52072.3567614702,1686562.16857339
47129.0981499794,6.022050134,7.035695848,4.21,34721.1628078736,779962.101021505
62317.0873532178,4.333489184,5.575276373,4.18,36075.8057942276,685355.416806434
57576.0539515579,4.242603158,6.514580265,3.4,28653.5947072676,634218.44082844
77481.7083472585,5.688242983,6.46380818,2.24,30735.5955409333,1153680.146
75408.3586209423,5.03565946,7.700189562,4.02,33003.2598469885,1235226.47783271
73739.8475445503,4.689008912,8.244523476,4.16,38988.127974933,1423125.54126977
69327.7024593916,7.533655941,6.904156351,4.34,31948.9365936462,1550181.07452172
96550.9988832457,8.203878797,5.26630679,3.22,25707.0765799055,1740719.10656986
84487.832303552,5.835554804,5.622522052,4.29,41764.6631997103,1685967.64821564
53338.989167718,4.489991198,8.172730703,6.41,45234.8183496611,858088.718786957
78747.6955730022,6.488503389,7.61696684,5.28,48614.3324520808,1785374.29206076
73477.9764208763,4.705205465,6.237990623,3.44,46610.6153315757,1113782.46786715
81159.7939986621,4.600368094,6.000769327,4.49,40861.615420244,1182887.99732135
73294.4614650769,5.703093086,5.734420556,4,32253.0180182558,1151128.91546005
60946.5911163093,7.210324998,6.929552575,2.17,39660.6712978058,1420070.02039984
53793.176476815,6.461260651,6.800894663,2.3,43458.0017739392,1047280.11187094
65480.3066005481,5.581042623,6.69072862,2.24,35056.7510173281,860804.446047329
66987.5103672162,7.872006373,5.979165221,2.34,26672.0777750998,1314635.68969845
66626.5396448812,4.623909764,6.335303102,3.39,20257.7903629577,518831.470632777
63445.8643627519,6.94352914,7.852759688,5.49,46462.3134782772,1510883.77735139
50935.9592309389,6.606775102,7.326665555,6.14,44128.2009614659,988123.755340017
74085.9207994486,6.263488798,7.574102606,4.22,49674.4334012072,1490904.56251066
64410.6799888802,6.667765715,6.137954507,2.31,47477.0052117375,1306349.9922859
66710.0243044197,7.416907663,7.198715695,6.15,34238.4927003345,1628490.7929731
43940.8713636473,7.243933002,6.657964505,2.23,23999.0785745135,547918.326378185
69313.969716979,4.645259484,6.734006879,3.29,30418.6818899274,946821.336945867
66398.4035973471,5.463465497,8.812317269,5.48,25841.5294104182,1074369.77671782
67136.0754986823,6.218486676,8.408889012,5.17,31846.2533591585,1468752.65742698
66547.0164536245,5.8460953,6.84729811,4.13,27850.822901482,1094879.77349138
72472.3667357878,5.801878614,5.374961622,2.45,19745.4927889164,754960.552840505
82958.0197388944,5.22596955,6.828231898,4.15,43015.0927376821,1578760.80839776
88968.5217322151,4.908329526,7.014097561,3.01,34751.7369527428,1433006.64542144
83417.2441163472,6.658434978,6.294627288,4.09,34922.2537244758,1794014.29785499
68613.0093343168,6.979609664,7.415320234,3.49,31936.442353739,1373022.24441616
68527.3354994118,4.212947373,6.243116027,2.07,38852.6804589745,961311.729173775
78818.7148515407,6.34063686,8.672263971,3.01,20631.2978123372,1398466.62782412
76948.4508,6.447874345,8.680824685,3.01,33189.8003120984,1676172.30485552
56315.3515750161,5.064975334,8.708239446,3.46,40985.4771960678,899466.574924012
84898.796490549,6.853310227,5.055857861,4.16,46066.868846838,1658695.14128309
54094.8519401195,5.977382503,7.501275078,6.03,29371.0337140488,785460.697666195
68661.2474636284,5.001163155,6.382668351,2.08,25431.3978059167,895441.022143891
87062.4574095543,6.698441642,6.945353088,2.31,15007.7728641373,1442674.18455225
82093.5591102357,4.988320965,6.780071588,2.43,30644.2358948153,1324022.02462432
58521.8962841428,4.750535737,6.854174621,3.46,44423.4986851153,671671.714490388
71117.405948473,4.709294421,5.959272268,4.23,43998.0635059291,1065953.37600666
76888.2524641715,4.831204403,5.805193228,4.47,40974.1520486144,1124800.01225774
64608.2223077666,4.0570074,6.38247203,4.43,36947.259039665,697840.567477149
60555.0396323339,7.329765059,8.07188874,5.12,46257.1237864275,1646565.05362133
80980.2605730432,5.428227059,6.678787573,3.38,37340.9829440334,1416648.29730638
69945.4617971012,5.521501569,7.443394888,5.21,25022.0988263625,1072891.08260679
56956.3441447411,6.488609409,6.777042814,3.16,57931.6732258579,1217320.7028266
59580.3316234131,5.405141568,7.31212466,4.03,38525.2392009526,1096173.16778533
75398.0768042056,5.952215218,5.28857279,4.42,42304.3177404458,1216307.1456612
79055.6521964399,6.947015823,7.50967935,5.39,41724.9092764427,1621035.90271747
68113.3112401759,6.306611021,7.206542561,3.37,44316.3848235738,1445804.83165148
90201.4046425448,5.538018848,6.015787795,2.38,35220.8619403723,1417957.98318174
44206.2102122634,6.358367103,7.304254283,6.27,23033.5483325818,677277.596588513
82748.7513637088,5.554756972,7.999047643,3.04,20152.1696139001,1410814.98469241
78933.4959218746,6.844164136,7.416307152,3.15,28675.1904257337,1520371.00751546
55833.7019878949,7.34387631,6.732811829,3.28,37838.8663301386,1086716.79570865
73853.7037625543,6.189819348,7.842874893,4.01,34823.6050308527,1647216.59366445
76956.4914488372,7.200016,6.412197842,4.39,23867.325980276,1203623.84084199
72682.7579571568,6.544491927,8.502343255,3.37,45348.5587491485,1715743.40913606
64188.5253980342,7.244880302,7.089831772,6.3,34211.2969600078,1267714.14922672
83656.4893081539,7.553568915,5.457145849,3.5,42841.741622874,1564563.568
53793.2805910039,4.567450436,5.193259488,3.32,37683.7458230712,628870.345640628
89910.7516428981,6.225279278,5.662139684,4.45,37517.8830448242,1534156.31108012
64105.6060123342,6.099286714,5.289327283,3.31,42938.1623313848,1041896.85105749
60075.8906134299,5.284926497,7.604092129,6.21,30394.8870394018,950121.562106524
72331.6785355405,6.733341597,6.633598721,3.38,34718.0729250019,1377275.17877252
42969.6593926912,6.295500995,7.885507353,4.38,29594.0898634188,777733.613421843
48418.2523352334,5.855530706,6.110107841,4.04,41513.3994151908,702321.752321421
57880.6444098052,5.796357678,7.272294414,6.02,20255.9802973354,846052.911198368
74992.1553322472,7.034320283,7.716100333,6.12,30885.2032149444,1390870.09547553
54203.3008248379,7.298337307,6.204286865,2.49,60388.3442475203,1394900.98458356
70632.6072227772,7.294085303,7.158449467,4.17,45919.2611588088,1779858.27425291
86051.0873,6.048516624,6.196703574,3.26,49475.6712060101,1754866.39547833
72630.0094041894,5.737895718,4.711060431,3.03,45888.8742310653,1160397.82173002
61821.940438369,5.738638034,8.076674531,4.29,19123.4195435985,808373.703016121
70754.596884034,6.485333231,8.183183825,6.33,25442.3972810929,1277172.47577458
62840.1904739253,6.389363529,6.002304868,3.33,35658.6926799812,1026126.58382677
54259.4760522205,6.064384805,5.4917461,4.31,26482.1606828334,469016.247807877
56060.9004317648,6.156145637,6.669531706,4.26,42461.3154416023,962551.037140192
86401.8938122296,5.744152361,5.833799709,3.36,38799.4323195174,1385749.14134865
73466.7718336122,6.341691523,7.697665856,6.28,43108.0199902874,1605398.57199998
70817.3983121326,5.641714052,7.74434561,5.08,33597.4976464735,1196254.11806773
79661.1640926402,6.739305373,7.503768529,6.23,44099.7489785803,1879797.71973934
61506.594774774,6.411061895,6.701059385,3.13,53962.056327183,1271752.43195011
78114.4213336396,7.570045663,8.423978174,6,41831.0411173449,1876746.48662779
73779.093077671,4.847919095,6.502540831,2.46,40935.0624575249,1109586.41119452
78705.9098742282,5.193468669,7.609021436,6.21,40204.5204649923,1560270.48520998
83145.0857131452,7.190975568,9.309901622,6.17,7360.2951912636,1572814.86323339
63232.94007,7.350601424,7.262950102,4.24,33637.9554127614,1465223.50941289
71560.0198890067,5.685707175,5.776343122,4.12,40311.2762578424,1049672.24860723
79310.3619767847,4.247433999,7.518204325,4.38,43982.188957253,1231157.25514744
56290.3212914761,5.765599756,7.112024107,3.21,27648.7233947835,854812.257955429
74526.4985245923,5.679689281,7.002164062,5.48,32518.4844889212,1250494.73970569
61467.749625156,5.270573067,7.38290195,5.35,38816.1358205889,962183.802997496
73658.1167403505,6.099712046,7.925387401,4.16,57646.3914966296,1864670.07406907
56743.577975079,5.251342071,5.129120552,4.14,23889.1566335708,577104.814915664
63582.9760617273,4.797856326,5.872524435,2.16,52070.8963757392,1016187.10365218
78358.9484496204,5.258159745,8.102095935,6.19,40591.3252219059,1492965.73346575
82743.5093061949,6.514382103,8.137474862,5.3,41859.0724000088,1811265.52321561
61877.5490649008,5.546028793,6.801887465,3.25,28604.9436751465,1083745.37180877
59963.914040483,7.369297225,6.442741924,3.23,39170.308058726,1292979.36481196
58099.537119267,6.758248333,9.148798841,4.41,27063.0878088073,1155513.175
75054.7534723393,6.282693303,6.402843907,4.25,37179.3505738529,1294069.53250348
79163.7786217306,4.11266085,6.922618315,4.39,31514.4433847454,1159147.10911951
69442.4453873234,5.967035895,5.580979938,3.19,56984.1452472316,1469561.6746954
76181.2075226123,5.479309426,5.313801866,4.27,22850.0337578862,988746.420586732
56799.0740589045,4.861428751,4.499119974,4.23,52875.0649640871,774491.653288187
52511.6543462468,4.579884939,6.561220474,3.3,24612.987243149,325195.942832421
86362.7833979997,5.800030782,6.769325785,4.47,34050.1299189216,1477595.99924808
74230.5179607262,6.471662026,7.364007368,5.09,19108.5348566728,1483808.33683067
80793.4209075752,4.365596873,7.060467651,4.41,25377.5617557638,867444.704868106
72618.5384619247,5.160574117,7.64012721,4.46,37345.9117229106,1420858.82358582
48662.299282522,6.310493215,7.195635471,6.46,29002.0960979991,680982.768822196
71277.2684292701,5.411877415,6.286579479,3.17,36325.7876180926,996996.355385566
80285.6812476344,5.749936131,5.211933976,3.03,48633.8294271562,1439028.52098902
62681.7980907737,7.341254061,4.12527809,3.01,17454.4552171274,796910.711181931
65673.7513636956,5.689867244,7.346789775,6.27,32367.4463751618,1166158.18468767
64426.8658942362,5.504012493,8.950179039,3.31,18214.3140499687,1055548.67577611
83801.8200625116,4.888150026,8.707379521,5.39,33184.5515813295,1642051.83170587
87638.1156526823,6.347008373,6.953770536,2.45,34109.2442561318,1734239.1383592
69179.700409019,5.424773688,6.08347967,3.25,36323.6944505808,1193519.5083806
77540.8941918078,3.004716836,6.530857667,2.02,21671.5141408259,555755.656794751
67612.4920343251,5.352808826,7.474352636,5.05,40272.3656451686,1244631.51935826
73180.6733709508,6.241898806,9.118588644,3.33,43144.7149275255,1768036.33407653
75786.3492438121,5.174373335,5.922408509,3.1,36352.3513303864,1047452.50808135
68294.3075274594,5.706869886,6.457792319,3.5,21770.6735591443,1038330.03895894
57684.526686412,6.402133413,6.053240408,2.16,31033.023111171,895600.423741341
71701.8418033878,5.897954336,7.517091389,6.11,27610.387634852,1352018.25350338
68259.1603395009,7.144078166,8.092215309,3.11,17861.3173129999,1128045.10478803
70972.2405088818,4.758437899,8.050487087,4.3,45696.8747262989,1268570.80851876
71307.9029872248,5.335214508,7.508271585,3.42,27619.1630887975,1061517.70945388
87626.9434752677,6.58861348,7.608873041,3.15,36654.4634648386,1724733.02481748
66651.600298297,8.042661057,7.145904972,5.46,46165.7006264118,1660975.17147367
68600.0416047934,7.892039099,8.069702211,3.09,39091.2182336142,1797621.2204361
67846.0486558923,5.379704851,6.103863335,4.15,27442.0961575983,879511.196447479
63345.1873840982,7.564139624,7.282044029,3.13,41461.9469270524,1565151.54520208
66262.1925252374,6.292294206,4.923681152,4.23,45055.2400999024,1199128.40356446
73659.103452964,4.662016527,5.080215169,4.47,39575.3890853988,651787.970518006
60904.4507304533,4.035776603,6.476941994,2.45,33078.1499599049,586381.547325308
63543.588048641,6.40673426,5.567048468,3.45,44541.6460516745,1151741.15459096
67582.8441369066,5.639891799,8.013745404,3.04,41529.6954047153,1279051.66941566
54841.7645868193,5.25491668,5.66365786,2.15,31196.4780127855,585531.238099097
69657.3627906803,6.352332251,5.36880436,3.08,29973.0935647532,884227.209874942
66369.750981831,4.26897623,7.399066489,6.41,18683.5350550926,796666.122432184
68785.854736466,6.150061464,9.507527474,4.11,40634.9490211048,1624842.12377978
61306.1181258809,8.472279818,6.181664334,2.05,37252.719999893,1559997.15107147
54850.7417727436,4.615917911,5.548139816,3.2,38390.6714884558,615506.80108119
71795.8583290701,5.602506112,7.997290565,6.45,49773.19509,1533492.79655965
69676.5965146663,5.477064875,5.893543734,3.14,31727.3643832928,1239940.04216681
55815.5687238679,7.151591185,6.002938215,2.35,42961.7641970531,1308465.24004301
71332.5530261133,6.262355267,4.565155298,4.04,49628.4147084325,1430813.41289062
61951.170435202,6.065183671,7.43863334,5.43,31521.2757099393,943404.239041259
57855.6913556536,5.184382513,6.568365928,4.06,40581.7593164142,938420.784561004
66706.0745341579,5.711785722,7.890367053,5.13,38981.0440285777,1206393.18149953
54890.1032973349,5.289803667,5.532091955,2.03,32642.0374372051,481391.643321967
61666.4994260851,6.089201695,8.138369526,3.17,24865.9850528018,1144641.81945445
75435.4242464136,5.589262465,6.89014615,3.46,22637.4851363661,1028636.42287051
61682.9994820992,5.973472603,6.288611418,4.38,29674.0323646694,856931.528435322
68211.2895149218,7.933583557,6.970127179,4.28,40808.9887836796,1742566.00604802
75282.4480122015,7.149076222,7.484608383,5.36,28385.5025318824,1617114.94397038
67143.7504540414,5.795685418,7.877533794,3.06,32715.6607385266,1364029.16836528
68974.102870444,7.820094645,6.807937554,3.13,31832.992620287,1702526.05634649
69845.2381867603,5.591788254,7.736606019,6.1,37014.0210385256,1375105.34592206
74475.5448068451,6.191989342,7.883840411,5.23,21149.0072483347,1174779.15776156
70219.6903702048,5.707247242,7.609499361,5.01,28553.8154830904,1126778.41430529
64455.7791023625,6.152455871,7.425795788,6.14,29066.2178056774,1095727.67258837
42940.1389392421,4.238065602,7.812724697,6.36,45709.1170903872,680418.724012269
66490.8332692614,6.53936159,7.951156537,5.46,33650.093836883,1506798.75490831
64261.8285570268,5.69552199,6.612830339,2.22,41190.5463663941,1185935.64136597
85207.4250548493,7.03150132,7.345307871,5.31,40946.0708456347,2024121.46147324
76268.0927387016,6.377042817,9.002044879,6.1,25978.8952311585,1562842.63809466
69918.4418550426,6.931829954,8.310986463,4.13,54346.752338162,1851065.49687777
51144.8509024324,4.191621744,6.701869131,3.03,18277.6013642631,287307.583688923
72583.2533377928,6.521821037,5.773618814,4.49,21768.3210455249,968280.518123823
58182.0608698036,6.052909859,7.871996503,5.29,17668.9519822224,880084.700447872
85952.4931572611,7.205817168,7.066254237,6.2,24222.4709108478,1685368.16422505
79801.7573419712,6.313971756,5.519717438,2.39,33579.9132982052,1169547.52118279
67922.6048254093,7.30919188,7.370992684,3.2,35447.9212087733,1613814.87549154
46062.7542664558,7.840108149,6.215335957,2.45,28288.33249,675919.681557083
83658.6609932972,6.152829207,6.690874868,4.47,42647.8696647052,1688642.67854484
58299.8260260314,5.037562816,7.002685869,4.03,31675.2675324342,868435.27500904
62342.8471835482,6.506083303,4.666259583,2.47,38010.3727387493,823941.922058669
44328.2562966742,5.644951798,6.813808755,2.06,20820.2413691089,601007.351160467
73470.9331619668,5.722509283,6.169214911,3.47,32855.5056984798,1144901.26579313
64438.1091528418,6.084792831,6.464967336,4.43,40538.9612390412,1069827.80663915
54516.6319844347,7.123411231,4.321938664,2.32,51298.9503996959,944491.039555213
74182.5057747928,5.432402397,7.224551566,3.14,14659.994260598,790721.367789905
43800.291967765,7.364521955,6.990744746,2.17,34184.9658712033,809486.70992795
50703.152915801,6.096813146,7.784817857,4.49,26324.2078653581,743393.347341426
81721.605824645,4.395841022,5.85590121,4.44,40454.8189453251,1130293.59670348
74455.4420276164,6.718328181,6.98639502,4.5,62449.9738477063,1867050.53612898
61634.0357994755,5.748254777,6.867792808,3.49,46857.4702658025,1043548.60910841
47634.1921758756,4.005731084,6.784131099,3.25,51505.7116761941,646198.224523062
81093.2314985121,6.603548759,6.564980962,2.4,38473.1277330377,1656401.83715277
50571.4064683828,6.925275682,7.946493041,6.12,40913.3048295618,1214563.15021878
69799.5498819993,3.634897423,6.641108664,4.46,17217.2168160553,578396.221470279
80955.092336067,6.728471835,6.511389511,3.28,29431.8068655606,1344651.57387119
99317.8231454004,5.495860991,7.18272144,6.03,50350.3522915757,2219724.16179302
53510.2443460843,6.033123439,5.61579805,2.45,22977.9153850924,565680.552807154
77755.5397025914,5.718540434,6.891789699,4.36,22239.2839794071,1091928.61553074
67726.1929175895,5.841467063,8.416413547,6.37,37158.7383733854,1229702.94836407
46135.2478632822,5.656343486,7.303474997,3.47,39232.2249137469,615144.898641351
77089.6536623988,6.1228162,6.265592476,4.38,46740.8867177092,1469237.20519252
88850.4760205459,4.783567214,6.15918296,2.38,26565.334333758,1205212.29198472
61828.0325607126,7.129286455,7.035450746,6.24,43068.2288060752,1377430.07217033
70553.463673198,5.577570044,5.938542335,4.38,43538.2959699326,1037382.57710349
65220.104515055,6.865264907,7.455660643,4,22585.2361960497,1073857.06875908
77932.566395061,5.942552133,7.123306887,3.41,29085.1357888895,1448081.25117198
54341.1538,3.753906834,7.157119846,4.19,30542.2122525606,437436.138203199
70850.3999198379,7.306785124,4.209620425,2.14,33845.6469496064,952912.201246123
68482.9103624183,4.949845164,7.536690959,4.26,37366.8598042486,1123991.97728077
